genes,logFC.genotypenpr4.4D,logFC.genotypenpr4.4D.treatmenttreated,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT3G58550.1,-0.45916515548763653,0.15220393231077478,4.818979133574851,23.397754556809346,8.303136039788865e-6,4.999440226968213e-4,AT3G58550,NA,NA
AT3G62550.1,-0.14190410239377707,0.9553809945733157,6.602429233633458,23.376155377268887,8.393292452710287e-6,5.035675711181432e-4,AT3G62550,NA,NA
AT5G64000.1,-0.1024557873019963,-0.7025755530856846,2.7541017239496197,23.35851490797194,8.46765070817981e-6,5.062208692053831e-4,AT5G64000,ATSAL2;SAL2,NA;NA
AT2G45685.1,1.0771092586962459,-1.854329721210386,2.4211021243224278,23.337259850051012,8.558120796544491e-6,5.09815146316138e-4,AT2G45685,NA,NA
AT5G48440.1,-0.14108500268023322,-0.38046040944090576,4.588818090601815,23.325266574030234,8.60959493063577e-6,5.110692057941707e-4,AT5G48440,NA,NA
AT1G55850.1,0.2383187325575848,0.576037192797528,7.075092807704158,23.264610669321982,8.874706135348765e-6,5.249513674919856e-4,AT1G55850,ATCSLE1;CSLE1,NA;cellulose synthase like E1
AT1G05680.1,2.1105219930010635,-0.5793614443560511,3.3843990635550525,23.116319823457527,9.557733775935992e-6,5.633697182524516e-4,AT1G05680,UGT74E2,Uridine diphosphate glycosyltransferase 74E2
AT3G10020.1,-0.3485430315538151,-0.5953002223993185,6.366260860209894,23.061016837095284,9.825707245276381e-6,5.771400559909019e-4,AT3G10020,NA,NA
AT1G53870.1,-0.1230870138274349,1.471109507913461,2.3717728762246892,23.008397427839178,1.0087649401506784e-5,5.90461401727918e-4,AT1G53870,NA,NA
AT2G04450.1,0.14406694514457952,-1.5811423738542576,2.511573121680782,22.93606504648666,1.0459158799667151e-5,6.100812801236406e-4,AT2G04450,ATNUDT6;ATNUDX6;NUDT6;NUDX6,nudix hydrolase homolog 6;Arabidopsis thaliana nucleoside diphosphate linked to  some moiety X 6;nudix hydrolase homolog 6;nucleoside diphosphates linked to  some moiety X 6
AT1G13210.1,-0.10967973193232206,-0.6064941247510676,7.061751366804849,22.91099418575233,1.059109406148837e-5,6.149421378298409e-4,AT1G13210,ACA.l,autoinhibited Ca2+/ATPase II
AT1G29840.1,0.8446670691657672,-0.570512546690372,2.8763038884455914,22.906352192486466,1.0615704504473711e-5,6.149421378298409e-4,AT1G29840,NA,NA
AT4G17720.1,-0.07309584028146845,-0.4853106870970735,5.071408255430702,22.872048755432512,1.0799352517482452e-5,6.234306630281364e-4,AT4G17720,NA,NA
AT5G66790.1,-0.6023470363556674,0.047143156915416484,4.183894235047216,22.842975918849763,1.0957482963605247e-5,6.303930010465909e-4,AT5G66790,NA,NA
AT2G43010.1,-0.5406661918512499,-0.10994597149330704,5.469235560533921,22.81436815891861,1.11153438043692e-5,6.372923568928266e-4,AT2G43010,AtPIF4;PIF4;SRL2,NA;phytochrome interacting factor 4;NA
AT3G07570.1,-0.146574219923446,-0.36454166925830556,4.644986369433635,22.763951583490744,1.1399104118534112e-5,6.513386057389611e-4,AT3G07570,NA,NA
AT5G37770.1,0.6482886958973783,-0.3726517364819437,5.230042180466472,22.742390954369792,1.152265480774998e-5,6.542627764678048e-4,AT5G37770,AtCML24;CML24;TCH2,NA;CALMODULIN-LIKE 24;TOUCH 2
AT5G45470.1,0.12651220312956404,-0.6488825037192391,5.813041524613033,22.741433347624696,1.1528173214743152e-5,6.542627764678048e-4,AT5G45470,NA,NA
AT5G38005.1,0.5761280918086328,0.7837530471778056,2.588554065053231,22.69066837560994,1.1824532162368846e-5,6.688226121065126e-4,AT5G38005,NA,NA
AT3G23480.2,-0.732594647180651,0.49178940357523615,3.3859677111587394,22.674026420543647,1.1923334324038774e-5,6.721479641259307e-4,AT3G23480,NA,NA
AT3G60450.1,-0.1142127929473148,-0.4150383262788607,4.291193375044604,22.536295409705044,1.2773374063435064e-5,7.176585648550022e-4,AT3G60450,NA,NA
AT2G35860.1,0.3225437874727804,0.18134008903701723,6.053662504495687,22.5006705820851,1.3002937154735467e-5,7.281211375413371e-4,AT2G35860,FLA16,FASCICLIN-like arabinogalactan protein 16 precursor
AT1G32090.1,0.13401339408953525,0.37785449976786806,5.648512556104547,22.42108584587441,1.3530787372093858e-5,7.55161784265132e-4,AT1G32090,NA,NA
AT5G54250.1,0.22732620700186626,0.36421998604390077,5.006593892198148,22.384465218155732,1.3780822460429672e-5,7.665696573270135e-4,AT5G54250,ATCNGC4;CNGC4;DND2;HLM1,"cyclic nucleotide-gated cation channel 4;cyclic nucleotide-gated cation channel 4;DEFENSE, NO DEATH 2;NA"
AT2G34930.1,0.6757635957343919,0.31314482653681586,4.774269594356053,22.282626291846302,1.4500707075150893e-5,8.013582037991254e-4,AT2G34930,NA,NA
AT4G31800.1,0.915255630326189,-1.6773225745451998,7.028787600275844,22.27612762633514,1.4547901331026306e-5,8.013582037991254e-4,AT4G31800,ATWRKY18;WRKY18,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 18;WRKY DNA-binding protein 18
AT5G40880.1,0.042703040023782404,-0.6982338762944924,3.052723482246848,22.275930756613448,1.4549333422152109e-5,8.013582037991254e-4,AT5G40880,NA,NA
AT3G05170.1,0.8790299992573848,-0.6362619654464684,2.5374506263780536,22.165057655606923,1.5378673779544796e-5,8.442690876554674e-4,AT3G05170,NA,NA
AT1G45616.1,1.1631935143757839,0.5055468538065213,1.710416802231962,22.134327178554365,1.5616795483939812e-5,8.545490141195599e-4,AT1G45616,AtRLP6;RLP6,receptor like protein 6;receptor like protein 6
AT3G59140.1,0.4800270265657295,0.2342269349692472,4.0640161593310555,22.07113942765973,1.6118067441593912e-5,8.791149836082342e-4,AT3G59140,ABCC10;ATMRP14;MRP14,ATP-binding cassette C10;multidrug resistance-associated protein 14;multidrug resistance-associated protein 14
AT2G27060.1,0.050661270742279156,0.5404829961041372,4.8035229156439465,22.05212854831442,1.6272007232919592e-05,8.846389951644538e-4,AT2G27060,NA,NA
AT2G37710.1,-0.2122027730156373,-0.7436579670808952,7.22520058697955,22.01574129374243,1.6570763557468615e-5,8.979750225868233e-4,AT2G37710,LecRK-IV.1;RLK,L-type lectin receptor kinase IV.1;receptor lectin kinase
AT4G02420.1,-0.3401091979650679,-0.47599632913278406,3.4509147982750665,21.98303537445537,1.6843972383221924e-5,9.098453121085051e-4,AT4G02420,LecRK-IV.4,L-type lectin receptor kinase IV.4
AT5G62770.1,-0.001725182655416487,-0.7581592127435905,3.420495823235262,21.909438179669106,1.74753526492303e-5,9.409245165205763e-4,AT5G62770,NA,NA
AT5G19980.1,-0.08025482854320137,-0.45573030426133176,5.9403968331419765,21.77469480141159,1.8693262358624807e-5,0.0010024006008633813,AT5G19980,GFT1;GONST4,DP-fucose transporter 1;golgi nucleotide sugar transporter 4
AT3G16660.1,-0.49547991328472596,0.024088208573652754,5.809964989374996,21.77007841771959,1.873645982922208e-5,0.0010024006008633813,AT3G16660,NA,NA
AT5G48570.1,-0.1785472096279514,-1.3243846054454689,6.804356564720442,21.717205081022513,1.923839491638061e-5,0.0010259866546040567,AT5G48570,ATFKBP65;FKBP65;ROF2,NA;NA;NA
AT2G19710.1,0.3123505134637584,-0.7021637235398526,4.685204409414885,21.6892992072928,1.950870847456264e-5,0.0010371101065322081,AT2G19710,ISTL5,IST1-LIKE 5
AT2G04170.1,-0.32399104344838753,-0.1992726454514912,4.0375610776951145,21.576944186978054,2.0636027674810482e-5,0.001093579271006755,AT2G04170,NA,NA
AT4G30470.1,0.5022095945106965,-0.17357787234178945,5.448933904579408,21.568501716278508,2.0723321318194418e-5,0.001094751807623736,AT4G30470,NA,NA
AT5G61190.1,-0.0554817538718574,-0.5362239958606673,5.800280599129226,21.519855290244614,2.1233559234523607e-5,0.0011181898482155552,AT5G61190,NA,NA
AT3G16050.1,0.056039582432198136,-0.9284852268065421,4.442415899602811,21.461943723291803,2.1857381625465764e-5,0.0011474442310193732,AT3G16050,A37;ATPDX1.2;PDX1.2,NA;ARABIDOPSIS THALIANA PYRIDOXINE BIOSYNTHESIS 1.2;pyridoxine biosynthesis 1.2
AT1G75390.1,0.4891723727502464,0.09872440086478937,2.6221472559913095,21.428451704895526,2.2226487438262358e-5,0.0011561871351967049,AT1G75390,AtbZIP44;bZIP44,basic leucine-zipper 44;basic leucine-zipper 44
AT1G75388.1,0.4891723727502464,0.09872440086478937,2.6221472559913095,21.428451704895526,2.2226487438262358e-5,0.0011561871351967049,AT1G75388,NA,NA
AT5G52640.1,1.0398275121691307,-1.859792200106162,8.59013751200837,21.428099913525763,2.223039732534887e-5,0.0011561871351967049,AT5G52640,ATHS83;AtHsp90-1;ATHSP90.1;HSP81-1;HSP81.1;HSP83;HSP90.1,NA;HEAT SHOCK PROTEIN 90-1;heat shock protein 90.1;HEAT SHOCK PROTEIN 81-1;NA;HEAT SHOCK PROTEIN 83;heat shock protein 90.1
AT3G02140.1,1.0104494895083835,-1.0011507660225658,5.07385593743887,21.385829797203066,2.2705238285975614e-5,0.0011772385739694578,AT3G02140,AFP4;TMAC2,ABI FIVE BINDING PROTEIN 4;TWO OR MORE ABRES-CONTAINING GENE 2
AT1G31220.1,-0.12872208922763786,-0.38995262367304645,4.114398808683773,21.353066088480094,2.3080255545120996e-5,0.0011930006550845773,AT1G31220,NA,NA
AT1G15790.1,-0.3899302502596513,-0.4487684870384737,2.615776064002135,21.338864624302968,2.3244725493750653e-5,0.0011970597644689817,AT1G15790,NA,NA
AT4G14390.1,-0.20243094864011096,-1.1734112895440247,1.3069787431288904,21.33077412413938,2.3338946667073432e-5,0.0011970597644689817,AT4G14390,NA,NA
AT2G44290.1,0.11115597062229922,-0.779830729265348,4.890446759753836,21.323126793619927,2.3428357816860922e-5,0.0011970597644689817,AT2G44290,NA,NA
AT4G28480.1,0.02615954932617372,-0.6594421173010843,5.899125918776226,21.321807628304033,2.344381585274689e-5,0.0011970597644689817,AT4G28480,NA,NA
AT5G05460.1,-0.22927065361415752,-0.3795233293976756,4.435841260428946,21.30777462762915,2.360888783115991e-5,0.001201835474774713,AT5G05460,AtENGase85A;ENGase85A,NA;Endo-beta-N-acetyglucosaminidase 85A
AT1G66700.1,-1.2099191384560202,0.12836069018294238,2.2296998109678348,21.294616794251475,2.376472078125029e-5,0.0012061134272030925,AT1G66700,PXMT1,"NA"
AT1G11330.2,-0.47449605847091986,0.16977098526307452,5.58985059285716,21.237151895533465,2.445744357289737e-5,0.0012375319113888642,AT1G11330,NA,NA
AT1G30040.1,0.8613868872775402,-1.1541765384186127,2.958512750977248,21.230268677131868,2.4541761547257487e-5,0.0012380692259230585,AT1G30040,ATGA2OX2;GA2OX2;GA2OX2,gibberellin 2-oxidase;gibberellin 2-oxidase;GIBBERELLIN 2-OXIDASE 2
AT3G03855.1,-0.15606528556599109,-0.5515587040651504,4.058960953203727,21.222361756873003,2.4638978468026922e-5,0.0012392520936658211,AT3G03855,NA,NA
AT5G47120.1,0.0775742128103253,-0.5718733323810489,5.9148694454966755,21.210073117912057,2.4790834270944592e-5,0.00124316783557492,AT5G47120,ATBI-1;ATBI1;BI-1;BI1,ARABIDOPSIS BAX INHIBITOR 1;BAX inhibitor 1;NA;BAX inhibitor 1
AT2G39510.1,0.7431758061393111,0.23787198813763502,4.62018955635448,21.16384582861557,2.5370514256261194e-5,0.001268450205330154,AT2G39510,UMAMIT14,Usually multiple acids move in and out Transporters 14
AT3G07580.2,-0.3324160041391477,-0.2877158008389185,3.0011005379982976,21.148596299243533,2.5564697818642515e-5,0.0012743660494224794,AT3G07580,NA,NA
AT1G58370.1,0.29163273309066123,0.12176584357382127,4.929227957598772,21.05515152041386,2.6787484917507237e-5,0.0013313697015656925,AT1G58370,ATXYN1;RXF12,ARABIDOPSIS THALIANA XYLANASE 1;NA
AT3G59570.1,-0.40277285347803127,-0.04337210138942967,3.5316363654013654,20.79319749599238,3.053616778128108e-5,0.0015128553907004308,AT3G59570,NA,NA
AT3G55850.2,-0.3462859377466678,-0.03491299081118293,4.733590110336513,20.78777089760411,3.0619134045963836e-5,0.0015128553907004308,AT3G55850,LAF3;LAF3 ISF1;LAF3 ISF2,LONG AFTER FAR-RED 3;LONG AFTER FAR-RED 3 ISOFORM 1;LAF3 ISOFORM 2
AT1G10050.1,-0.16323338731238257,-0.29684559929741283,4.618988786968009,20.778456516532668,3.07620657590232e-5,0.0015153552527276553,AT1G10050,NA,NA
AT4G24120.1,0.7002215805291947,-0.261961912667362,4.164872749580908,20.769824253625988,3.089512582441765e-5,0.0015153552527276553,AT4G24120,ATYSL1;YSL1,YELLOW STRIPE LIKE 1;YELLOW STRIPE like 1
AT3G22231.1,-0.6159734920651545,-0.67594064405505,8.301844791290252,20.766899139808686,3.094034476371128e-5,0.0015153552527276553,AT3G22231,PCC1,PATHOGEN AND CIRCADIAN CONTROLLED 1
AT2G01530.1,-0.4063317163225349,-0.1571946665773252,5.812190755948408,20.75886358937433,3.106490617643121e-5,0.0015170330199356624,AT2G01530,MLP329;ZCE2,MLP-like protein 329;(Zusammen-CA)-enhanced 2
AT1G60550.1,0.09729942440976498,0.39719517310218905,5.45875187364881,20.71047669717888,3.1825638572847094e-5,0.0015496779779282852,AT1G60550,DHNS;ECHID,NA;enoyl-CoA hydratase/isomerase D
AT5G47610.1,0.09036536672833688,0.796691587665596,2.7748366206946615,20.700874658536947,3.19788014533141e-5,0.0015521360636887866,AT5G47610,NA,NA
AT2G40960.1,-0.7046515518061408,0.2093019473074233,3.204939376944332,20.695746102049355,3.206090922674022e-5,0.0015521360636887866,AT2G40960,NA,NA
AT5G23010.1,0.1677971890015138,0.4194260641868869,7.336286656616664,20.650313414768796,3.279755108564972e-5,0.0015797010921718081,AT5G23010,GSM1;IMS3;MAM1,glucosinolate metabolism 1;2-ISOPROPYLMALATE SYNTHASE 3;methylthioalkylmalate synthase 1
AT1G63090.1,0.6052013659129901,-0.3938463145067041,4.499976779509446,20.647299144354527,3.284701869742473e-5,0.0015797010921718081,AT1G63090,AtPP2-A11;PP2-A11,phloem protein 2-A11;phloem protein 2-A11
AT4G00050.1,0.3741023573721224,0.14800423138989421,4.080719541855106,20.643322234673924,3.291239849158479e-5,0.0015797010921718081,AT4G00050,UNE10,unfertilized embryo sac 10
AT2G41640.1,0.8846550313125672,-0.5489942214919447,3.029569779003582,20.533017063533464,3.477859203919871e-5,0.0016645172867991427,AT2G41640,NA,NA
AT1G62540.1,0.7964791395858626,-0.1311446328447999,2.5349847612050613,20.520664267807664,3.499406319355252e-5,0.0016699718150685555,AT1G62540,FMO GS-OX2,flavin-monooxygenase glucosinolate S-oxygenase 2
AT1G78060.1,0.1460056581461093,0.30693605194044593,5.6491367080841375,20.51511022555454,3.50913775057563e-5,0.0016699718150685555,AT1G78060,NA,NA
AT4G16960.1,0.1938209055883965,-0.745806682235616,4.019075226950488,20.466031573292312,3.596314885711821e-5,0.0017066241176574258,AT4G16960,NA,NA
AT2G04430.1,-0.22046385549067907,-0.5630478523760676,2.525766913479549,20.450734605214965,3.62392670237687e-5,0.001714882948541663,AT2G04430,atnudt5;NUDT5,nudix hydrolase homolog 5;nudix hydrolase homolog 5
AT1G10865.1,-0.524472996696143,0.03271672510695135,4.07096623377686,20.430127858654785,3.661458391403889e-5,0.001727776390932414,AT1G10865,NA,NA
AT4G27740.1,-0.3725316440164056,-0.2792502831419345,3.496782104731483,20.4131487957005,3.6926747764258227e-5,0.001737625870285081,AT4G27740,NA,NA
AT4G31590.1,0.030807959575311714,0.43744344563542537,5.490000865657752,20.346211193646464,3.818355635938469e-5,0.001791747383467328,AT4G31590,ATCSLC05;ATCSLC5;CSLC05;CSLC5,CELLULOSE-SYNTHASE LIKE C5;Cellulose-synthase-like C5;CELLULOSE-SYNTHASE LIKE C5;Cellulose-synthase-like C5
AT1G20390.1,0.577034176184695,0.1379436010354653,5.4043051673225335,20.309937112382087,3.888241149717936e-5,0.0018194585814515767,AT1G20390,NA,NA
AT1G67800.2,-0.19691527371385478,-0.35579332833328686,5.230135351604059,20.277268539187425,3.9522743395416126e-5,0.0018442849063877655,AT1G67800,RGLG5,"NA"
AT5G38990.1,-0.31317329565059715,-0.1401284660757987,6.2599218912657335,20.251137922163274,4.004250828168374e-5,0.0018633631485429503,AT5G38990,NA,NA
AT5G10400.1,-0.34196468280267067,-0.04506009876495485,4.970075347974253,20.24433183457332,4.0179006814540566e-5,0.0018645500980040523,AT5G10400,H3.1;HTR9,histone 3.1;NA
AT1G03290.1,-0.020889172804252044,-0.46332110273778354,5.0237508633035555,20.210556761801282,4.0863292945049666e-5,0.0018910811520217335,AT1G03290,NA,NA
AT4G23470.1,0.039378391310592946,-0.5407619980199494,7.974132531821587,20.128829977596993,4.256769231414692e-5,0.0019645457779817422,AT4G23470,NA,NA
AT1G48280.1,-0.5902159784666968,0.17316486876420625,3.6135796251580334,20.111967137820766,4.2928115707026025e-5,0.001975751824006384,AT1G48280,NA,NA
AT5G57560.1,1.143935833630388,-1.081136308542428,6.812425881218334,20.07897789835178,4.36420706721422e-5,0.002003123347599226,AT5G57560,AtXTH22;TCH4;XTH22,NA;Touch 4;xyloglucan endotransglucosylase/hydrolase 22
AT5G09520.1,-0.739513929565055,0.3680107749871146,2.949182066345583,20.03229639265559,4.467269038860568e-5,0.0020448406698588195,AT5G09520,PELPK2,Pro-Glu-Leu|Ile|Val-Pro-Lys 2
AT2G45010.1,-0.1320958727391089,-0.29429714697538684,5.036607295305845,20.025082877910407,4.4834104860453794e-5,0.0020466525205183788,AT2G45010,NA,NA
AT5G62610.1,-0.2391173304701109,-0.16182098820394938,5.282858290535428,20.011753486123315,4.513390847524171e-5,0.002054754819717034,AT5G62610,NA,NA
AT4G13510.1,-0.26476269932063423,-0.27227360495909025,7.936610007007895,19.992419724666348,4.55723282469664e-5,0.0020691068708669964,AT4G13510,AMT1;1;ATAMT1;ATAMT1;1,ammonium transporter 1;1;ARABIDOPSIS THALIANA AMMONIUM TRANSPORT 1;NA
AT3G23175.1,-0.20497146433780553,-0.5696874205900808,3.835073580423148,19.89020170175533,4.796203244049707e-5,0.0021717363422315643,AT3G23175,NA,NA
AT4G15210.1,2.89711132799851,1.5614858567520167,3.089932181353465,19.853314663385696,4.8854828952843404e-5,0.0022062157838140225,AT4G15210,AT-BETA-AMY;ATBETA-AMY;BAM5;BMY1;RAM1,NA;ARABIDOPSIS THALIANA BETA-AMYLASE;beta-amylase 5;NA;REDUCED BETA AMYLASE 1
AT3G03470.1,0.47382057228188756,0.021374116379653193,4.720634745902768,19.80440259987027,5.006435400893286e-5,0.0022547750214371664,AT3G03470,CYP89A9,"""cytochrome P450, family 87, subfamily A, polypeptide 9"""
AT4G23150.1,0.5783057451992644,-2.711688524305777,2.0500252521820945,19.773362108497736,5.0847426100223955e-5,0.0022839195482825194,AT4G23150,CRK7,cysteine-rich RLK (RECEPTOR-like protein kinase) 7
AT4G07960.1,0.9081276386758068,-0.5124540814336328,2.404713508258139,19.759567567933914,5.119934679210182e-5,0.002293594204694716,AT4G07960,ATCSLC12;CSLC12;CSLC12,Cellulose-synthase-like C12;CELLULOSE-SYNTHASE LIKE C12;Cellulose-synthase-like C12
AT2G43610.1,-0.4693228043944255,0.056812950552819756,5.054154233824502,19.742023512123758,5.165044451920584e-5,0.0023076484507397314,AT2G43610,NA,NA
AT2G23200.1,-0.4487980115277383,0.060532808104235905,5.547106813031986,19.72086530093526,5.219976053868955e-5,0.002326004714295612,AT2G23200,NA,NA
AT4G02220.1,-0.06280682423071708,-0.44497158354596267,4.371769798945098,19.691877001117017,5.296186135305974e-5,0.0023537203938361127,AT4G02220,NA,NA
AT1G05560.1,0.0050492993799717565,0.7171597045199969,6.587739181926674,19.66807221118013,5.35960007475488e-5,0.002372544582311211,AT1G05560,UGT1;UGT75B1,UDP-GLUCOSE TRANSFERASE 1;UDP-glucosyltransferase 75B1
AT1G66970.2,-0.46773589925723486,-0.06652364714958148,8.235974684424447,19.665391246933552,5.366789340307519e-5,0.002372544582311211,AT1G66970,GDPDL1;SVL2,Glycerophosphodiester phosphodiesterase (GDPD) like 1;SHV3-like 2
AT3G04480.1,-0.3695766018962571,0.01810552327991457,5.35744040623762,19.608945961965762,5.520411938184839e-5,0.0024340524973639663,AT3G04480,NA,NA
AT1G28010.1,0.45097718138921256,0.1536244151942076,4.455703243997907,19.567526677868763,5.635929730786752e-5,0.0024784812446986032,AT1G28010,ABCB14;ATABCB14;MDR12;PGP14,ATP-binding cassette B14;Arabidopsis thaliana ATP-binding cassette B14;multi-drug resistance 12;P-glycoprotein 14
AT4G37300.1,-0.21372575083082918,0.6804517576436296,7.434739552972486,19.50619006955652,5.811451864069878e-5,0.00254899686330313,AT4G37300,MEE59,maternal effect embryo arrest 59
AT5G37070.1,-0.30087382662574225,-0.27721593173726156,3.9106047568635267,19.464275915969704,5.934528061177216e-5,0.0025962014817634393,AT5G37070,NA,NA
AT3G22235.1,-0.3084726841510213,-0.7755213985194696,7.849537834803217,19.444378493520745,5.993863633947632e-5,0.0026153484464074353,AT3G22235,AthCYSTM8,Cysteine-Rich Transmembrane Module 8
AT1G55990.1,-0.6601542510866066,0.21803154498751343,4.092831645550037,19.279792306368513,6.507981272796051e-5,0.002832173076797571,AT1G55990,NA,NA
AT1G03210.1,-0.23064768681342182,-0.29141449735877106,3.9512821831857887,19.270883082960854,6.537036469104377e-5,0.002832173076797571,AT1G03210,NA,NA
AT3G62370.1,-0.2134546406800104,-0.3991634405748012,4.926446470340804,19.269560581033247,6.541360520253928e-5,0.002832173076797571,AT3G62370,NA,NA
AT1G02260.1,-0.19243506410357078,-0.35654913629323354,4.336653092577414,19.254392144416528,6.591160233714585e-5,0.0028463984772794677,AT1G02260,NA,NA
AT5G24770.1,1.1612569319608224,-0.4397480354200438,6.037089608433864,19.194050654746558,6.793050726154616e-5,0.002926063055094138,AT5G24770,ATVSP2;VSP2,NA;vegetative storage protein 2
AT4G19420.1,0.515163728071897,0.00906442503159982,5.81342178047998,19.17594004998078,6.854843207142086e-5,0.0029451281595084373,AT4G19420,PAE8,pectin acetylesterase 8
AT3G22620.1,-0.40507244595595226,-0.012632339758338608,5.806970656579279,19.14710236017395,6.954398136920218e-5,0.002975530451774538,AT3G22620,NA,NA
AT1G11300.1,-0.36221461885174555,-0.21520889956294417,4.471293378766229,19.1435752399902,6.966673456888207e-5,0.002975530451774538,AT1G11300,EGM1,enhanced shoot growth under mannitol stress 1
AT4G36090.3,-0.15051026834019207,-0.29927180324150093,4.823175197420747,19.14011336654689,6.978742770398047e-5,0.002975530451774538,AT4G36090,ALKBH9C,AtALKBH9C
AT2G34940.1,0.13019842026830591,-0.9794221419607008,1.9536366573558024,19.113008489538704,7.073965545583922e-5,0.0030063873369183787,AT2G34940,BP80-3;2;VSR3;2;VSR5,binding protein of 80 kDa 3;2;VACUOLAR SORTING RECEPTOR 3;2;VACUOLAR SORTING RECEPTOR 5
AT1G44100.1,0.5264304299116516,-0.3296693983609243,4.964642257969016,19.109353139822392,7.086906276681219e-5,0.0030063873369183787,AT1G44100,AAP5,amino acid permease 5
AT5G13320.1,0.06883408883887569,-1.4193032334328772,2.8013001486440094,19.090368759761258,7.154496821434838e-5,0.003027415418218737,AT5G13320,AtGH3.12;GDG1;GH3.12;PBS3;WIN3,NA;GH3-LIKE DEFENSE GENE 1;GRETCHEN HAGEN 3.12;AVRPPHB SUSCEPTIBLE 3;HOPW1-1-INTERACTING 3
AT3G24982.1,0.3257355207139522,0.9245023483646321,3.7718927277380745,19.011349911244757,7.442825210417667e-5,0.003135599712324203,AT3G24982,ATRLP40;RLP40,receptor like protein 40;receptor like protein 40
AT4G34710.1,0.4700909333216879,-0.19144545799344062,9.173815560634461,19.010096100630236,7.44749261990212e-5,0.003135599712324203,AT4G34710,ADC2;ATADC2;SPE2,arginine decarboxylase 2;NA;NA
AT1G27940.1,0.5979204784967993,0.022022333600171144,2.3438808386390737,18.919820517371807,7.791358276870895e-5,0.0032721756923288544,AT1G27940,ABCB13;PGP13,ATP-binding cassette B13;P-glycoprotein 13
AT5G61820.1,0.438688178533321,0.23383700346978756,6.105367893372266,18.858361074685483,8.034501270478039e-5,0.003365874983609989,AT5G61820,NA,NA
AT3G45930.1,-0.42676408261392046,-0.0931909746793292,4.219204668181091,18.84486454067352,8.088903584529024e-5,0.0033802361024005737,AT3G45930,NA,NA
AT1G23840.1,-0.23023924105631688,-0.6278935169912618,1.6327456487320409,18.824922980815373,8.16995968679191e-5,0.003405636545370156,AT1G23840,NA,NA
AT4G12400.2,0.1366273300407527,-1.1974131589808434,6.65881137202805,18.782073275332035,8.346888438379591e-5,0.0034707767048598698,AT4G12400,Hop3,Hop3
AT4G00240.1,0.18494577472188947,-0.9164958044266851,3.0350979693672224,18.76920979435133,8.400746473506537e-5,0.0034845466668749704,AT4G00240,PLDBETA2,phospholipase D beta 2
AT5G59680.1,-0.13359678804823494,-0.5624276102188082,3.179651894438682,18.760058949202435,8.4392715055057e-5,0.0034919044832756214,AT5G59680,NA,NA
AT3G62780.1,-0.7922833448186881,0.0653925728200801,1.6093333805723828,18.743374716035945,8.509967358825544e-5,0.003512504709113275,AT3G62780,NA,NA
AT3G13750.1,-0.12767875694812392,0.6793055924563092,8.897061738696827,18.723942780151756,8.593052903510984e-5,0.0035381052874039463,AT3G13750,BGAL1;BGAL1,beta galactosidase 1;beta-galactosidase 1
AT5G25450.1,1.2094943084306653,-2.181072355465123,2.7077957198592633,18.684543182714737,8.764012724282399e-5,0.0035917967781157285,AT5G25450,NA,NA
AT5G56080.1,-0.6770165825824734,0.3826323299531377,3.2906849350526164,18.684040373005892,8.766216316610801e-5,0.0035917967781157285,AT5G56080,ATNAS2;NAS2,ARABIDOPSIS THALIANA NICOTIANAMINE SYNTHASE 2;nicotianamine synthase 2
AT2G33830.2,-0.6245098503817403,0.06214913656305044,8.270727832571545,18.671687941451165,8.820525901350921e-5,0.0036052558300923142,AT2G33830,AtDRM2;DRM2,NA;dormancy associated gene 2
AT3G15540.1,0.3844526926579133,-1.0542319928556076,2.9906662572693627,18.65315576692007,8.902637503204785e-5,0.0036299856169013877,AT3G15540,IAA19;MSG2,indole-3-acetic acid inducible 19;MASSUGU 2
AT3G43270.1,0.27460902085500427,0.4334297331255267,4.449112617775462,18.53822834085539,9.429200350076763e-5,0.0038353786121292865,AT3G43270,NA,NA
AT5G42250.1,-0.2568976090518149,-0.2695575743024433,4.405411260744623,18.5308147843475,9.464217164574938e-5,0.0038403232885916515,AT5G42250,NA,NA
AT2G46750.1,-0.6358106144353879,-0.07403921225121461,4.89865222449475,18.439467525235443,9.906505894372525e-5,0.0040101058438449175,AT2G46750,AtGulLO2;GulLO2,"NA;L -gulono-1,4-lactone ( L -GulL) oxidase 2"
AT4G32920.1,0.10081358130629704,0.36983674367074604,5.259377926217665,18.433629697966374,9.935464372585998e-5,0.004012160240266158,AT4G32920,NA,NA
AT4G39030.1,0.26299373790418823,-1.1527201059610817,4.511193561470575,18.417647100188038,1.0015179728383331e-4,0.004034652380266465,AT4G39030,EDS5;SCORD3;SID1,ENHANCED DISEASE SUSCEPTIBILITY 5;susceptible to coronatine-deficient Pst DC3000 3;SALICYLIC ACID INDUCTION DEFICIENT 1
AT2G05070.1,-0.654024067132538,0.08550978591854196,7.290863540202128,18.334083380534693,1.04424974657485e-4,0.004196734806868638,AT2G05070,LHCB2;LHCB2.2,LIGHT-HARVESTING CHLOROPHYLL B-BINDING 2;photosystem II light harvesting complex gene 2.2
AT3G27170.1,0.3434437277166614,0.25832573012852633,4.326999582998831,18.310912814073205,1.056418026033862e-4,0.004235505112014999,AT3G27170,ATCLC-B;CLC-B,NA;chloride channel B
