genes,logFC,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT1G19950.1,-1.0098161086844548,4.050278575778092,25.265871782026874,4.99468580308837e-7,2.964501205179979e-6,AT1G19950,HVA22H,HVA22-like protein H (ATHVA22H)
AT5G45350.1,0.6257597310478378,5.726789176628189,25.265428125103973,4.995834818658563e-7,2.964501205179979e-6,AT5G45350,NA,NA
AT3G27925.1,-0.6707573561697859,6.138715079041465,25.26425271593639,4.998880261663356e-7,2.965260929226085e-6,AT3G27925,DEG1;DEGP1,degradation of periplasmic proteins 1;DegP protease 1
AT2G32800.1,0.6294286632153465,5.154267517017208,25.24876690614477,5.039177666014063e-7,2.988109622709857e-6,AT2G32800,AP4.3A;LecRK-S.2,NA;L-type lectin receptor kinase S.2
AT5G55130.1,0.5872566004428508,4.849087419067909,25.24531369194725,5.048207988550987e-7,2.9924081157257597e-6,AT5G55130,CNX5;SIR1,"co-factor for nitrate, reductase and xanthine dehydrogenase 5;SIRTINOL RESISTANT 1"
AT1G79510.1,-0.6725824931758659,4.741617710145135,25.22935802501248,5.090143956531267e-7,3.0162020573463405e-6,AT1G79510,NA,NA
AT1G01500.1,-0.8710679656062986,4.0317998421071195,25.21995048531872,5.115033095504533e-7,3.0298815575240003e-6,AT1G01500,NA,NA
AT4G12917.1,-1.3602495425295147,2.2139231739538965,25.21089656529718,5.139101890071965e-7,3.0430656556686264e-6,AT4G12917,NA,NA
AT5G10920.1,-0.5561121498442134,5.353308860272587,25.191628278590972,5.190703022741908e-7,3.072537705392576e-6,AT5G10920,NA,NA
AT3G44160.1,-0.7041255047834719,3.9771410904642353,25.186165228657195,5.205427550547726e-7,3.080168278325158e-6,AT3G44160,P39,"NA"
AT4G02420.1,0.9449892037170357,3.4509147982750665,25.171688851100825,5.244648477036781e-7,3.1019165092813123e-6,AT4G02420,LecRK-IV.4,L-type lectin receptor kinase IV.4
AT3G16700.1,1.0305806884996145,2.7143844965412334,25.171238029029197,5.245874637102332e-7,3.1019165092813123e-6,AT3G16700,NA,NA
AT5G53530.1,0.5003394213859194,5.355998577246188,25.160756780792916,5.274463022983862e-7,3.1177235863161818e-6,AT5G53530,VPS26A,vacuolar protein sorting 26A
AT1G56440.2,0.9458104010678938,3.929421427296573,25.158427262669438,5.280838143480077e-7,3.120393949079206e-6,AT1G56440,TPR5,tetratricopeptide repeat 5
AT3G03570.1,0.5029049089546823,4.977349666848955,25.15513254026535,5.289867900753105e-7,3.1246304804764918e-6,AT3G03570,NA,NA
AT5G42440.1,1.1024983437363736,3.1846673859414643,25.136073547833284,5.342406977215732e-7,3.1545551778645722e-6,AT5G42440,NA,NA
AT1G15520.1,3.350568188758654,4.024016864453489,25.12906508511729,5.361858183714511e-7,3.1638760597496495e-6,AT1G15520,ABCG40;ATABCG40;ATPDR12;PDR12,ATP-binding cassette G40;Arabidopsis thaliana ATP-binding cassette G40;PLEIOTROPIC DRUG RESISTANCE 12;pleiotropic drug resistance 12
AT2G22470.1,0.9142117915537771,5.8795861015826425,25.129028779776114,5.361959129773946e-7,3.1638760597496495e-6,AT2G22470,AGP2;ATAGP2,arabinogalactan protein 2;NA
AT2G39200.1,2.750403109604459,5.608320551235211,25.12159102927605,5.382679833717624e-7,3.174987307816797e-6,AT2G39200,ATMLO12;MLO12,MILDEW RESISTANCE LOCUS O 12;MILDEW RESISTANCE LOCUS O 12
AT1G65481.1,2.220167577493681,1.1091660684875797,25.081995416288144,5.494347467323672e-7,3.2397172026525224e-6,AT1G65481,NA,NA
AT1G69720.1,1.1879465563912197,1.6716591274992696,25.071013029419028,5.525729436697182e-7,3.257078203757051e-6,AT1G69720,HO3,heme oxygenase 3
AT3G61760.1,1.3075439803011377,2.010204710109147,25.067474363982537,5.535879340212554e-7,3.2619164165636863e-6,AT3G61760,ADL1B;DL1B,DYNAMIN-like 1B;DYNAMIN-like 1B
AT4G00370.1,-0.6230504005082781,6.423786752781199,25.066258662118848,5.539370632658797e-7,3.2628291464949205e-6,AT4G00370,ANTR2;AtPHT4;4;PHT4;4,NA;NA;anion transporter 2
AT4G26760.1,-0.5596482825104319,4.943327171479247,25.05842954248553,5.561907501545992e-7,3.274955629809713e-6,AT4G26760,MAP65-2,microtubule-associated protein 65-2
AT4G22740.1,0.6113281043058862,5.166340067492312,25.05746172601918,5.564699830551304e-7,3.2754517327761507e-6,AT4G22740,NA,NA
AT3G26840.1,1.1928269647728578,3.9651986338535963,25.042310297100517,5.60859818839661e-7,3.3001345347416693e-6,AT3G26840,PES2,phytyl ester synthase 2
AT1G17520.1,-0.5985098936647334,3.9873214238181527,25.037740158917046,5.621907320240071e-7,3.306807460529165e-6,AT1G17520,NA,NA
AT1G11300.1,0.7766346870593221,4.471293378766229,25.030039880387932,5.644403691634974e-7,3.31887776044018e-6,AT1G11300,EGM1,enhanced shoot growth under mannitol stress 1
AT1G18910.1,0.5751847304271501,4.808813993570291,25.01644736673152,5.684334732954748e-7,3.3411875150072358e-6,AT1G18910,BTSL2,BRUTUS LIKE 2
AT1G55510.1,-0.8160338823343056,3.8425221799494618,25.008051593357486,5.709140563834365e-7,3.354594345290434e-6,AT1G55510,BCDH BETA1,branched-chain alpha-keto acid decarboxylase E1 beta subunit
AT5G24155.1,-1.9838172248038444,1.7190782196225605,25.000250324705,5.732287160777862e-7,3.3664012246268652e-6,AT5G24155,NA,NA
AT2G35830.2,-0.6596706612268408,5.4214065946870464,24.99992905316688,5.733242397557868e-7,3.3664012246268652e-6,AT2G35830,NA,NA
AT1G78280.1,0.6463549791004475,5.5600373191967165,24.99174340172423,5.757634707800126e-7,3.379542468774784e-6,AT1G78280,NA,NA
AT4G32190.1,-0.678561615141729,5.022128866082146,24.982486154699473,5.785345647283026e-7,3.3946217788581055e-6,AT4G32190,NA,NA
AT2G01755.1,-1.1216337759859831,3.0348291917735204,24.97507277973346,5.807633470389306e-7,3.406509590400487e-6,AT2G01755,NA,NA
AT3G56260.2,1.8882829085752768,2.752729463222391,24.968289915079097,5.828101113896908e-7,3.417321836382344e-6,AT3G56260,NA,NA
AT5G44580.1,0.9381131161168484,6.845025501224059,24.962670119739116,5.845113908371662e-7,3.4261014845336896e-6,AT5G44580,NA,NA
AT5G07360.1,0.5478908249154378,4.892954630485413,24.961606007956217,5.848340893948155e-7,3.426797303014826e-6,AT5G07360,NA,NA
AT3G62330.1,0.612163839780298,4.878279824877879,24.945964521193943,5.895981300594893e-7,3.4535073175974062e-6,AT3G62330,NA,NA
AT1G75730.1,-0.6181364855139385,4.999792890180439,24.936023445419455,5.926461585786111e-7,3.4701508602168306e-6,AT1G75730,NA,NA
AT3G43720.1,0.6383874886502972,6.141472561419245,24.932593395317582,5.937015064662879e-7,3.4751190268735787e-6,AT3G43720,LTPG2,glycosylphosphatidylinositol-anchored lipid protein transfer 2
AT2G42010.1,0.6628817595356367,6.262437840165766,24.925505407467202,5.958882916398472e-7,3.486704079156319e-6,AT2G42010,PLDBETA;PLDBETA1,NA;phospholipase D beta 1
AT1G30600.1,-0.6295985734674937,4.505797693637959,24.906095034890456,6.019182052877861e-7,3.520760421528384e-6,AT1G30600,NA,NA
AT1G78620.2,0.6394773866763634,5.370519499509075,24.905421418697404,6.02128561828353e-7,3.5207649530645673e-6,AT1G78620,VTE6,VITAMIN E DEFICIENT6
AT3G18773.1,-1.2527829758079192,2.9872191326731152,24.9044064459925,6.024456562229438e-7,3.521393381659441e-6,AT3G18773,NA,NA
AT3G05410.2,-0.8470452834380244,3.809992909291803,24.89980195463998,6.0388628003041e-7,3.528586301993342e-6,AT3G05410,NA,NA
AT2G02010.1,3.615143073088508,3.2898326099707496,24.89577203912403,6.051499683211728e-7,3.5347407224712734e-6,AT2G02010,GAD4,glutamate decarboxylase 4
AT3G53280.1,-0.8750596207494146,4.176039562554656,24.883291105410578,6.090805464761882e-7,3.556463017119738e-6,AT3G53280,CYP71B5,cytochrome p450 71b5
AT5G16630.1,-0.6602609361158763,4.149101829086551,24.882616067778514,6.092938619547802e-7,3.5564724068722557e-6,AT5G16630,ATRAD4;RAD4,NA;NA
AT5G46260.1,0.9809824221768451,3.0246678154548436,24.88171086875655,6.095800272282222e-7,3.556906869540432e-6,AT5G46260,NA,NA
AT3G54020.1,0.9172556240648345,3.7508189151732623,24.880951236575882,6.098202776889614e-7,3.557073210033633e-6,AT3G54020,AtIPCS1,Arabidopsis Inositol phosphorylceramide synthase 1
AT5G55920.1,0.865435890411289,6.3049049964274575,24.872424808977613,6.125234708706331e-7,3.5716007591654862e-6,AT5G55920,AtTRM4c;NOP2A;OLI2;TRM4c,NA;NA;OLIGOCELLULA 2;tRNA methyltransferase 4c
AT2G26560.1,1.8005321522522457,5.912189785059084,24.863543675515857,6.153518940752995e-7,3.5868481847921427e-6,AT2G26560,PLA IIA;PLA2A;PLAII alpha;PLP2;PLP2,PHOSPHOLIPASE A 2A;phospholipase A 2A;NA;PATATIN-LIKE PROTEIN 2;PHOSPHOLIPASE A 2A
AT5G02710.1,-0.7703310536236115,4.664847735816423,24.862474668070185,6.156932285176936e-7,3.5875929746336233e-6,AT5G02710,NA,NA
AT1G55140.1,-0.6177846589282897,4.981436868514002,24.836078525232185,6.241820075532167e-7,3.635795265217229e-6,AT1G55140,RNC3,"NA"
AT2G02610.1,0.992291936455105,2.3660804016070935,24.81807024251207,6.300405621616753e-7,3.6686486668124728e-6,AT2G02610,NA,NA
AT3G59310.2,1.5735073290472432,5.217106442435561,24.810758629079054,6.324349246734811e-7,3.681314726122595e-6,AT3G59310,NA,NA
AT1G27730.1,1.7338264872455114,4.294563614602702,24.80894970932992,6.330287051243295e-7,3.683494706402359e-6,AT1G27730,STZ;ZAT10,salt tolerance zinc finger;NA
AT2G33430.1,-0.6538850743525507,6.592956791422197,24.78878928155551,6.396843443636569e-7,3.720933968478211e-6,AT2G33430,DAL;DAL1;MORF2,DIFFERENTIATION AND GREENING-LIKE;differentiation and greening-like 1;multiple organellar RNA editing factor 2
AT2G16920.1,0.4948731012889495,5.513110768482135,24.75835031059647,6.498664584065368e-7,3.7788531099935662e-6,AT2G16920,PFU2;UBC23,PHO2 FAMILY UBIQUITIN CONJUGATION ENZYME 2;ubiquitin-conjugating enzyme 23
AT4G25700.1,-0.6161716179139904,5.0263349331838425,24.741837402228732,6.554580051105801e-7,3.8100481065234034e-6,AT4G25700,B1;BCH1;BETA-OHASE 1;chy1,NA;BETA CAROTENOID HYDROXYLASE 1;beta-hydroxylase 1;NA
AT1G04430.1,0.9046016459843209,7.478086458676938,24.74025879844855,6.559950663830065e-7,3.8118509582041257e-6,AT1G04430,NA,NA
AT2G45400.1,0.7084419207782809,4.1974985953108765,24.738242856612548,6.566815572299606e-7,3.814520567049138e-6,AT2G45400,BEN1,BRI1-5 ENHANCED 1
AT2G29350.1,2.7635742943164314,3.5480869486888307,24.733563976398482,6.582776386152104e-7,3.822470117904224e-6,AT2G29350,SAG13,senescence-associated gene 13
AT1G23850.1,1.119743173326498,2.523427266958836,24.7248025186112,6.612768564930543e-7,3.838559057438431e-6,AT1G23850,NA,NA
AT5G53350.1,-0.48869116671704876,7.062877275329061,24.718086343716045,6.635852078432676e-7,3.850627946997945e-6,AT5G53350,CLPX,CLP protease regulatory subunit X
AT5G11790.1,0.8816173114898492,6.347075275263977,24.70745784765427,6.672547461677206e-7,3.870584420190448e-6,AT5G11790,NDL2,N-MYC downregulated-like 2
AT2G47800.1,0.6815542763416582,6.521227837816466,24.699527680059802,6.70005921470709e-7,3.885201751738502e-6,AT2G47800,ABCC4;ATMRP4;EST3;MRP4,ATP-binding cassette C4;multidrug resistance-associated protein 4;NA;multidrug resistance-associated protein 4
AT2G47650.2,0.631061077207334,6.588646641469363,24.696864388213548,6.709324336191382e-7,3.888760379268893e-6,AT2G47650,UXS4,UDP-xylose synthase 4
AT5G11740.1,0.8634535043872539,7.9269476635220455,24.69643312104666,6.710825846479266e-7,3.888760379268893e-6,AT5G11740,AGP15;ATAGP15,arabinogalactan protein 15;NA
AT5G59350.1,-1.2110069556759526,3.6215974864413347,24.675296566150053,6.784829787401819e-7,3.9302881240883845e-6,AT5G59350,NA,NA
AT5G59080.1,-1.3115652959815391,3.028879627074707,24.663043103889024,6.828106093839472e-7,3.9539935977390305e-6,AT5G59080,NA,NA
AT1G79930.1,0.5328054927295753,7.666645186531637,24.643297141332585,6.898427254707256e-7,3.99272087588765e-6,AT1G79930,AtHsp70-14;HSP91,NA;heat shock protein 91
AT1G12210.1,0.9734419898699483,2.930004821395007,24.642931200608555,6.899737307400351e-7,3.99272087588765e-6,AT1G12210,RFL1,RPS5-like 1
AT1G68890.1,-0.6589942960534145,6.424254036099746,24.611950921644443,7.011554757313212e-7,4.056029902482942e-6,AT1G68890,PHYLLO,PHYLLO
AT5G64660.1,0.8526295732244312,3.3108679579126328,24.608862451617778,7.022801122915596e-7,4.061137213902206e-6,AT5G64660,ATCMPG2;CMPG2,"NA;""CYS, MET, PRO, and GLY protein 2"""
AT3G50700.1,-0.6223171448673402,5.3372646886864805,24.597702343318137,7.063590556090245e-7,4.083319261932554e-6,AT3G50700,AtIDD2;IDD2,indeterminate(ID)-domain 2;indeterminate(ID)-domain 2
AT4G30920.1,0.5067504076263408,7.042404527657261,24.59692910075344,7.06642548857045e-7,4.083552864894908e-6,AT4G30920,AtLAP2;LAP2,NA;leucyl aminopeptidase 2
AT5G55540.1,-0.7796604791695148,5.385505241646425,24.586904438760676,7.103282255087315e-7,4.103440117029291e-6,AT5G55540,LOP1;TRN1,LOPPED 1;TORNADO 1
AT4G28100.1,-0.6195024530586346,4.9337599145732645,24.577903872269463,7.136538016282914e-7,4.121234174477026e-6,AT4G28100,NA,NA
AT1G48040.1,0.7846516051557356,3.207569072167838,24.571792128270232,7.159208957139232e-7,4.132905541958143e-6,AT1G48040,NA,NA
AT1G10660.2,-0.5256033967683684,5.004869936141325,24.569170058634498,7.168957401393738e-7,4.13711148698088e-6,AT1G10660,NA,NA
AT2G31010.1,1.6170981395023007,5.738534839604534,24.562282953685653,7.19462601786106e-7,4.1504987113340634e-6,AT2G31010,NA,NA
AT1G21090.1,-0.6147945610498965,4.185472434642892,24.561414994637147,7.197867480638428e-7,4.150943213430997e-6,AT1G21090,NA,NA
AT1G61660.1,0.6580122230434965,6.011068767816418,24.55883321076567,7.207518018461375e-7,4.15508219602377e-6,AT1G61660,AtbHLH112,"NA"
AT1G19270.1,0.6264931227990985,4.417639139824959,24.539900121293016,7.278686209991084e-7,4.194670656660042e-6,AT1G19270,DA1,DA (large in Chinese) 1
AT5G10290.1,0.589488527404934,5.706364824716329,24.53449625865723,7.299127915962645e-7,4.2050085685959005e-6,AT5G10290,NA,NA
AT3G28730.1,-0.5039376250246014,6.011157184230078,24.525983858302155,7.331445405390298e-7,4.222178654958917e-6,AT3G28730,ATHMG;HMG;NFD;SSRP1,high mobility group;high mobility group;NUCLEOSOME/CHROMATIN ASSEMBLY FACTOR D;NA
AT1G17230.1,1.0400759946631928,4.328867323980165,24.522164079298037,7.345993866815796e-7,4.229107298445461e-6,AT1G17230,NA,NA
AT5G46750.1,0.558750011492544,5.688751437781714,24.504984187077994,7.411785950976586e-7,4.265522171649732e-6,AT5G46750,AGD9,ARF-GAP domain 9
AT4G35570.1,0.5825320239258654,5.826656175774869,24.49029630675779,7.468502935905271e-7,4.29669112398194e-6,AT4G35570,HMGB5;HMGD;NFD05;NFD5,high mobility group B5;NA;NA;NUCLEOSOME/CHROMATIN ASSEMBLY FACTOR 5
AT4G11260.1,0.48465687267385515,7.117190519699289,24.473554248505227,7.533683029720295e-7,4.332705964268101e-6,AT4G11260,ATSGT1B;EDM1;ETA3;RPR1;SGT1B,NA;ENHANCED DOWNY MILDEW 1;ENHANCER OF TIR1-1 AUXIN RESISTANCE 3;NA;NA
AT1G10020.1,-0.6909236523901356,5.043024725939532,24.470201913989204,7.546802702800051e-7,4.338765865993773e-6,AT1G10020,NA,NA
AT2G31840.1,-0.7425628779035636,4.937023548603572,24.465500274648832,7.565241611527617e-7,4.347878680535493e-6,AT2G31840,MRL7-L,Mesophyll-cell RNAi Library line 7-like
AT3G13910.1,1.343906193456408,2.8647725762135123,24.46091868472883,7.5832531671332e-7,4.3567397385318275e-6,AT3G13910,NA,NA
AT1G74470.1,-0.7989967166816634,9.10938244756344,24.45234097743048,7.617090307592011e-7,4.3746837633243834e-6,AT1G74470,NA,NA
AT5G11330.1,-0.55053063976969,5.484542227215284,24.436321498122176,7.680689493734392e-7,4.4097027616283e-6,AT5G11330,NA,NA
AT3G03150.1,-0.6885626997049302,7.058448774510833,24.433943552527836,7.690175492157508e-7,4.41364052247195e-6,AT3G03150,NA,NA
AT2G21970.1,-0.6636695142598485,5.590884915354789,24.39555075347182,7.844966593912837e-7,4.5009424115827106e-6,AT2G21970,SEP2,stress enhanced protein 2
AT5G52580.2,0.6076348466359508,5.656266513618121,24.387755031480957,7.87677676202383e-7,4.517650147669455e-6,AT5G52580,NA,NA
AT3G61020.1,0.8557993593778132,3.9216708148918697,24.339710928979677,8.075693895126914e-7,4.630156373523448e-6,AT3G61020,NA,NA
AT1G53800.2,-0.8082770210685704,6.259577648213047,24.311876778437437,8.193232171587995e-7,4.695943611412717e-6,AT1G53800,NA,NA
AT1G29040.1,0.5469255408107987,4.459189100716725,24.29699268504986,8.256787187907177e-7,4.7307560699062984e-6,AT1G29040,NA,NA
AT1G02380.1,-0.948984368082124,2.387424710760471,24.294779084028686,8.266281390190808e-7,4.734581011722311e-6,AT1G02380,NA,NA
AT3G15980.5,0.49502127193913137,6.800400803574486,24.26255940746396,8.405718338500908e-7,4.812803761706775e-6,AT3G15980,NA,NA
AT1G19340.1,-1.1507192151173562,1.8341864816851938,24.255592702345492,8.436176884786923e-7,4.828597461244821e-6,AT1G19340,NA,NA
AT4G17970.1,-0.7341468140525059,4.023011793839242,24.24077782035394,8.501316200771445e-7,4.864223803023144e-6,AT4G17970,ALMT12;ATALMT12;QUAC1,"aluminum-activated, malate transporter 12;NA;quick-activating anion channel 1"
AT5G44005.1,-1.2468154125544664,2.1474687177235334,24.22139277983259,8.587312324638536e-7,4.911755524058657e-6,AT5G44005,NA,NA
AT4G35760.1,-0.5562987778297849,5.350178041055443,24.219359527510036,8.596382654154239e-7,4.9152699866282184e-6,AT4G35760,LTO1,Lumen Thiol Oxidoreductase 1
AT5G44569.1,1.0544803733655128,1.9171456182428595,24.21018517677991,8.637429011063451e-7,4.936364956861606e-6,AT5G44569,NA,NA
AT3G62600.1,0.7499218737934042,6.598491540096991,24.20980082207643,8.63915290980006e-7,4.936364956861606e-6,AT3G62600,ATERDJ3B;ERDJ3B,NA;NA
AT1G14870.1,0.9133748205428651,6.224388445878091,24.19192276243792,8.719721587826013e-7,4.980707342872805e-6,AT1G14870,AtPCR2;PCR2,NA;PLANT CADMIUM RESISTANCE 2
AT1G47960.1,-0.7699732567503934,3.373209130284381,24.190611649930556,8.725659773821792e-7,4.982405116941954e-6,AT1G47960,ATC/VIF1;AtCIF1;C/VIF1;CIF1,CELL WALL / VACUOLAR INHIBITOR OF FRUCTOSIDASE 1;NA;cell wall / vacuolar inhibitor of fructosidase 1;NA
AT2G37080.1,-0.5689729972917673,5.550888233296478,24.1896604449018,8.729970433642574e-7,4.983172725612015e-6,AT2G37080,RIP2;RIP3,ROP interactive partner 2;ROP interactive partner 3
AT5G08630.1,0.5732257742582808,5.187776919326982,24.187947691450237,8.737737654744528e-7,4.98591218960779e-6,AT5G08630,NA,NA
AT5G41260.1,0.7258277019685022,6.409214055872356,24.175932965656024,8.792418780113192e-7,5.015410631141647e-6,AT5G41260,BSK8,brassinosteroid-signaling kinase 8
AT3G62860.1,-0.8536594254812455,3.416021295772089,24.170408642664505,8.8176759754529e-7,5.02811061478728e-6,AT3G62860,MAGL12,"NA"
AT4G30960.1,-0.5722514667933694,7.581571879762533,24.162511606777294,8.853907601449062e-7,5.046144793909394e-6,AT4G30960,ATCIPK6;CIPK6;SIP3;SNRK3.14,CBL-INTERACTING PROTEIN KINASE 6;CBL-INTERACTING PROTEIN KINASE 6;SOS3-interacting protein 3;SNF1-RELATED PROTEIN KINASE 3.14
AT5G27610.1,0.7474083530308506,3.588500290066372,24.16220664607546,8.855309752035772e-7,5.046144793909394e-6,AT5G27610,ALY1;ATALY1,ALWAYS EARLY 1;ARABIDOPSIS THALIANA ALWAYS EARLY 1
AT5G17380.1,0.8365767833896983,6.113821952448376,24.160951927021642,8.861081051750275e-7,5.047721281395485e-6,AT5G17380,NA,NA
AT2G29420.1,1.1443517624027086,5.274978882389383,24.147179849470323,8.924676578695046e-7,5.08222514730502e-6,AT2G29420,ATGSTU7;GST25;GSTU7,glutathione S-transferase tau 7;GLUTATHIONE S-TRANSFERASE 25;glutathione S-transferase tau 7
AT4G10510.1,1.1175644633946589,1.7693144184403966,24.143893635852777,8.939918888795567e-7,5.089179851334353e-6,AT4G10510,NA,NA
AT2G24762.1,-0.6832209232446017,4.644387330986365,24.134598382454715,8.983174176475979e-7,5.112071239519647e-6,AT2G24762,AtGDU4;GDU4,glutamine dumper 4;glutamine dumper 4
AT3G46740.1,-0.544465290191708,7.500691134466315,24.12887298959815,9.0099215668037e-7,5.125556125998488e-6,AT3G46740,MAR1;TOC75;TOC75-III,MODIFIER OF ARG1 1;NA;translocon at the outer envelope membrane of chloroplasts 75-III
AT2G21530.1,-0.8166851062683953,6.5490962912644495,24.10965041442418,9.100309470739939e-7,5.1752233852051535e-6,AT2G21530,NA,NA
AT4G15300.1,1.50847812543273,1.519572590076209,24.105026123651285,9.122189035716184e-7,5.184447777367662e-6,AT4G15300,CYP702A2,"""cytochrome P450, family 702, subfamily A, polypeptide 2"""
AT5G05170.1,0.5796501865342177,9.224800406249734,24.104917773220414,9.122702321506524e-7,5.184447777367662e-6,AT5G05170,ATCESA3;ATH-B;CESA3;CEV1;ELI1;IXR1;MRE1,NA;NA;CELLULOSE SYNTHASE 3;CONSTITUTIVE EXPRESSION OF VSP 1;ECTOPIC LIGNIFICATION 1;ISOXABEN RESISTANT  1;multiple response expansion 1
AT4G37560.1,-0.5975736503039122,4.512174700015674,24.10137640428765,9.139494712450558e-7,5.1922344157746676e-6,AT4G37560,NA,NA
AT1G79270.1,0.7889066583188898,5.552944354099559,24.09323452262803,9.178219365966537e-7,5.212471505370921e-6,AT1G79270,ECT8,evolutionarily conserved C-terminal region 8
AT3G07370.1,0.6818349714661053,4.194512534255574,24.080363427678652,9.239773169015367e-7,5.2456556088641146e-6,AT3G07370,ATCHIP;CHIP,CARBOXYL TERMINUS OF HSC70-INTERACTING PROTEIN;carboxyl terminus of HSC70-interacting protein
AT3G21270.1,-0.7783673227624706,4.003679206606126,24.069018203805012,9.294372927682735e-7,5.274870635545347e-6,AT3G21270,ADOF2;DOF2,DOF zinc finger protein 2;DOF zinc finger protein 2
AT4G05070.1,-0.8479715874092149,5.1066251628777835,24.06653969458309,9.306343938783707e-7,5.279880845242401e-6,AT4G05070,NA,NA
AT4G38890.1,-0.5841940604379066,5.394966934971066,24.057117970111694,9.351991422538942e-7,5.303987302742461e-6,AT4G38890,NA,NA
AT4G02990.1,-0.6087690081715895,5.577048728156583,24.05527732260375,9.36093539125204e-7,5.307268094419272e-6,AT4G02990,BSM;RUG2,BELAYA SMERT;RUGOSA 2
AT1G70070.1,-0.6534887681819109,5.803819987376605,24.03862226409243,9.442255658104168e-7,5.351567233484882e-6,AT1G70070,EMB25;ISE2;PDE317,EMBRYO DEFECTIVE 25;INCREASED SIZE EXCLUSION LIMIT 2;PIGMENT DEFECTIVE 317
AT4G21850.1,1.2732968893362973,6.036824586640628,24.034791795100418,9.461058348325583e-7,5.360415487133945e-6,AT4G21850,ATMSRB9;MSRB9,methionine sulfoxide reductase B9;methionine sulfoxide reductase B9
AT5G07910.1,0.6329074041185422,3.9652052828045905,24.030529540066258,9.482024692164182e-7,5.370483236806005e-6,AT5G07910,NA,NA
AT4G23670.1,-0.6638930665226538,8.986845997726824,24.015217721486472,9.557729731252486e-7,5.411536965126745e-6,AT4G23670,NA,NA
AT1G52342.1,-1.6241217462926616,1.7915670901900111,24.01097752927786,9.578801146647746e-7,5.420792796099854e-6,AT1G52342,NA,NA
AT4G18970.2,-0.8062029154257394,5.690776292596946,24.010629872923232,9.580530871849792e-7,5.420792796099854e-6,AT4G18970,NA,NA
AT3G12120.1,-0.5660786600059219,9.826239551068022,24.00814758444028,9.59289032562248e-7,5.4259584033714496e-6,AT3G12120,AtFAD2;FAD2,NA;fatty acid desaturase 2
AT1G42990.1,1.0586876689546312,5.325670477261284,24.003787742087013,9.61463694196152e-7,5.436428340222536e-6,AT1G42990,ATBZIP60;BZIP60;BZIP60,basic region/leucine zipper motif 60;basic region/leucine zipper motif 60;Bbasic region/leucine zipper motif 60
AT1G26945.1,-1.0089195489657525,2.8729860524740096,23.99965301646506,9.6353063624736e-7,5.446282354750808e-6,AT1G26945,KDR;PRE6,KIDARI;PACLOBUTRAZOL RESISTANCE 6
AT3G57980.1,0.6838396879700377,4.350370413203174,23.996119142342756,9.653007450368082e-7,5.454452477589418e-6,AT3G57980,NA,NA
AT4G36180.1,-0.5926636215607837,5.513612590761032,23.980201639620702,9.733142946484258e-7,5.497883939407837e-6,AT4G36180,NA,NA
AT3G13180.1,-0.6389346885197629,5.013319401870259,23.978714027030836,9.740666224898594e-7,5.5002840978847555e-6,AT3G13180,AtTRM4e;TRM4e,NA;tRNA methyltransferase 4e
AT3G61150.1,0.8167326862619665,5.27377846322644,23.957366556989438,9.849270929703378e-7,5.559741342341634e-6,AT3G61150,HD-GL2-1;HDG1,HOMEODOMAIN-GLABRA2 1;homeodomain GLABROUS 1
AT3G28040.1,-0.9086214545820381,6.725032067117375,23.950984823518596,9.881972992858888e-7,5.576327319685471e-6,AT3G28040,NA,NA
AT3G61950.1,-0.9433892465816892,3.0364403939279776,23.94694867813504,9.90271169161666e-7,5.5861535831923526e-6,AT3G61950,NA,NA
AT5G47240.1,-1.3744855722479135,5.0983338544347365,23.93559141080459,9.961302598736375e-7,5.6173186423689956e-6,AT5G47240,atnudt8;NUDT8;NUDX8,nudix hydrolase homolog 8;nudix hydrolase homolog 8;nudix hydrolase homolog 8
AT5G25890.1,0.8232572818511992,5.289070477261616,23.934841137635445,9.96518539524801e-7,5.617622464925212e-6,AT5G25890,IAA28;IAR2,indole-3-acetic acid inducible 28;IAA-ALANINE RESISTANT 2
AT3G05580.1,0.7759650084337631,4.051409276037211,23.93251003239569,9.977258963847951e-7,5.6225418763395414e-6,AT3G05580,TOPP9,type one protein phosphatase 9
AT3G53620.1,0.7951061886333595,4.9528755403746905,23.92260065707034,1.0028746847013158e-6,5.649661914251309e-6,AT3G53620,AtPPa4;PPa4,pyrophosphorylase 4;pyrophosphorylase 4
AT5G41330.1,0.6332723175540658,4.391471228057457,23.919525789968265,1.004477757863068e-6,5.656795794281489e-6,AT5G41330,NA,NA
AT3G50890.1,-0.9368397296632732,2.6046847333300986,23.91449685929089,1.0071051165329078e-6,5.669691304502788e-6,AT3G50890,AtHB28;HB28;ZHD7,homeobox protein 28;homeobox protein 28;ZINC FINGER HOMEODOMAIN 7
AT5G65730.1,-1.5393412827854813,5.530674083161321,23.90658004289563,1.0112552189563207e-6,5.6911478804848345e-6,AT5G65730,XTH6,xyloglucan endotransglucosylase/hydrolase 6
AT1G03270.1,-0.9658485266936122,2.3979545312466497,23.900003562716396,1.0147157366422537e-6,5.708710535784736e-6,AT1G03270,NA,NA
AT3G55830.1,0.5607442078121181,5.643447386988458,23.89717723539233,1.0162065849325226e-6,5.715183937154819e-6,AT3G55830,EPC1;GMT1,ECTOPICALLY PARTING CELLS;GIPC MANNOSYL-TRANSFERASE1
